MSN,state,Year,data
GERCB,AL,1965,0
GERCB,AL,1966,0
GERCB,AL,1967,0
GERCB,AL,1968,0
GERCB,AL,1969,0
GERCB,AL,1970,0
GERCB,AL,1971,0
GERCB,AL,1972,0
GERCB,AL,1973,0
GERCB,AL,1974,0
GERCB,AL,1975,0
GERCB,AL,1976,0
GERCB,AL,1977,0
GERCB,AL,1978,0
GERCB,AL,1979,0
GERCB,AL,1980,0
GERCB,AL,1981,0
GERCB,AL,1982,0
GERCB,AL,1983,0
GERCB,AL,1984,0
GERCB,AL,1985,0
GERCB,AL,1986,0
GERCB,AL,1987,0
GERCB,AL,1988,0
GERCB,AL,1989,11
GERCB,AL,1990,13
GERCB,AL,1991,14
GERCB,AL,1992,15
GERCB,AL,1993,16
GERCB,AL,1994,14
GERCB,AL,1995,15
GERCB,AL,1996,16
GERCB,AL,1997,17
GERCB,AL,1998,18
GERCB,AL,1999,20
GERCB,AL,2000,20
GERCB,AL,2001,23
GERCB,AL,2002,25
GERCB,AL,2003,33
GERCB,AL,2004,35
GERCB,AL,2005,40
GERCB,AL,2006,47
GERCB,AL,2007,57
GERCB,AL,2008,68
GERCB,AL,2009,85
GERCB,AL,2010,96
GERCB,AL,2011,93
GERCB,AL,2012,99
GERCB,AL,2013,99
GERCB,AL,2014,99
GERCB,AL,2015,99
GERCB,AL,2016,99
GERCB,AL,2017,99
GERCB,AL,2018,99
GERCB,AL,2019,99
GERCB,AR,1960,0
GERCB,AR,1961,0
GERCB,AR,1962,0
GERCB,AR,1963,0
GERCB,AR,1964,0
GERCB,AR,1965,0
GERCB,AR,1966,0
GERCB,AR,1967,0
GERCB,AR,1968,0
GERCB,AR,1969,0
GERCB,AR,1970,0
GERCB,AR,1971,0
GERCB,AR,1972,0
GERCB,AR,1973,0
GERCB,AR,1974,0
GERCB,AR,1975,0
GERCB,AR,1976,0
GERCB,AR,1977,0
GERCB,AR,1978,0
GERCB,AR,1979,0
GERCB,AR,1980,0
GERCB,AR,1981,0
GERCB,AR,1982,0
GERCB,AR,1983,0
GERCB,AR,1984,0
GERCB,AR,1985,0
GERCB,AR,1986,0
GERCB,AR,1987,0
GERCB,AR,1988,0
GERCB,AR,1989,94
GERCB,AR,1990,104
GERCB,AR,1991,113
GERCB,AR,1992,122
GERCB,AR,1993,129
GERCB,AR,1994,119
GERCB,AR,1995,127
GERCB,AR,1996,134
GERCB,AR,1997,143
GERCB,AR,1998,148
GERCB,AR,1999,171
GERCB,AR,2000,171
GERCB,AR,2001,191
GERCB,AR,2002,207
GERCB,AR,2003,267
GERCB,AR,2004,289
GERCB,AR,2005,330
GERCB,AR,2006,382
GERCB,AR,2007,461
GERCB,AR,2008,547
GERCB,AR,2009,681
GERCB,AR,2010,766
GERCB,AR,2011,743
GERCB,AR,2012,797
GERCB,AR,2013,797
GERCB,AR,2014,797
GERCB,AR,2015,797
GERCB,AR,2016,797
GERCB,AR,2017,797
GERCB,AR,2018,797
GERCB,AR,2019,797
GERCB,AZ,1960,0
GERCB,AZ,1961,0
GERCB,AZ,1962,0
GERCB,AZ,1963,0
GERCB,AZ,1964,0
GERCB,AZ,1965,0
GERCB,AZ,1966,0
GERCB,AZ,1967,0
GERCB,AZ,1968,0
GERCB,AZ,1969,0
GERCB,AZ,1970,0
GERCB,AZ,1971,0
GERCB,AZ,1972,0
GERCB,AZ,1973,0
GERCB,AZ,1974,0
GERCB,AZ,1975,0
GERCB,AZ,1976,0
GERCB,AZ,1977,0
GERCB,AZ,1978,0
GERCB,AZ,1979,0
GERCB,AZ,1980,0
GERCB,AZ,1981,0
GERCB,AZ,1982,0
GERCB,AZ,1983,0
GERCB,AZ,1984,0
GERCB,AZ,1985,0
GERCB,AZ,1986,0
GERCB,AZ,1987,0
GERCB,AZ,1988,0
GERCB,AZ,1989,6
GERCB,AZ,1990,7
GERCB,AZ,1991,8
GERCB,AZ,1992,8
GERCB,AZ,1993,8
GERCB,AZ,1994,8
GERCB,AZ,1995,8
GERCB,AZ,1996,9
GERCB,AZ,1997,9
GERCB,AZ,1998,9
GERCB,AZ,1999,14
GERCB,AZ,2000,14
GERCB,AZ,2001,15
GERCB,AZ,2002,16
GERCB,AZ,2003,19
GERCB,AZ,2004,20
GERCB,AZ,2005,23
GERCB,AZ,2006,26
GERCB,AZ,2007,30
GERCB,AZ,2008,35
GERCB,AZ,2009,44
GERCB,AZ,2010,48
GERCB,AZ,2011,46
GERCB,AZ,2012,50
GERCB,AZ,2013,50
GERCB,AZ,2014,50
GERCB,AZ,2015,50
GERCB,AZ,2016,50
GERCB,AZ,2017,50
GERCB,AZ,2018,50
GERCB,AZ,2019,50
GERCB,CA,1960,0
GERCB,CA,1961,0
GERCB,CA,1962,0
GERCB,CA,1963,0
GERCB,CA,1964,0
GERCB,CA,1965,0
GERCB,CA,1966,0
GERCB,CA,1967,0
GERCB,CA,1968,0
GERCB,CA,1969,0
GERCB,CA,1970,0
GERCB,CA,1971,0
GERCB,CA,1972,0
GERCB,CA,1973,0
GERCB,CA,1974,0
GERCB,CA,1975,0
GERCB,CA,1976,0
GERCB,CA,1977,0
GERCB,CA,1978,0
GERCB,CA,1979,0
GERCB,CA,1980,0
GERCB,CA,1981,0
GERCB,CA,1982,0
GERCB,CA,1983,0
GERCB,CA,1984,0
GERCB,CA,1985,0
GERCB,CA,1986,0
GERCB,CA,1987,0
GERCB,CA,1988,0
GERCB,CA,1989,172
GERCB,CA,1990,185
GERCB,CA,1991,195
GERCB,CA,1992,205
GERCB,CA,1993,213
GERCB,CA,1994,190
GERCB,CA,1995,204
GERCB,CA,1996,217
GERCB,CA,1997,233
GERCB,CA,1998,242
GERCB,CA,1999,147
GERCB,CA,2000,151
GERCB,CA,2001,162
GERCB,CA,2002,163
GERCB,CA,2003,169
GERCB,CA,2004,165
GERCB,CA,2005,170
GERCB,CA,2006,174
GERCB,CA,2007,187
GERCB,CA,2008,232
GERCB,CA,2009,265
GERCB,CA,2010,273
GERCB,CA,2011,248
GERCB,CA,2012,287
GERCB,CA,2013,287
GERCB,CA,2014,287
GERCB,CA,2015,287
GERCB,CA,2016,287
GERCB,CA,2017,287
GERCB,CA,2018,287
GERCB,CA,2019,287
GERCB,CO,1960,0
GERCB,CO,1961,0
GERCB,CO,1962,0
GERCB,CO,1963,0
GERCB,CO,1964,0
GERCB,CO,1965,0
GERCB,CO,1966,0
GERCB,CO,1967,0
GERCB,CO,1968,0
GERCB,CO,1969,0
GERCB,CO,1970,0
GERCB,CO,1971,0
GERCB,CO,1972,0
GERCB,CO,1973,0
GERCB,CO,1974,0
GERCB,CO,1975,0
GERCB,CO,1976,0
GERCB,CO,1977,0
GERCB,CO,1978,0
GERCB,CO,1979,0
GERCB,CO,1980,0
GERCB,CO,1981,0
GERCB,CO,1982,0
GERCB,CO,1983,0
GERCB,CO,1984,0
GERCB,CO,1985,0
GERCB,CO,1986,0
GERCB,CO,1987,0
GERCB,CO,1988,0
GERCB,CO,1989,66
GERCB,CO,1990,70
GERCB,CO,1991,73
GERCB,CO,1992,77
GERCB,CO,1993,80
GERCB,CO,1994,71
GERCB,CO,1995,73
GERCB,CO,1996,74
GERCB,CO,1997,77
GERCB,CO,1998,77
GERCB,CO,1999,108
GERCB,CO,2000,108
GERCB,CO,2001,109
GERCB,CO,2002,112
GERCB,CO,2003,125
GERCB,CO,2004,127
GERCB,CO,2005,136
GERCB,CO,2006,146
GERCB,CO,2007,166
GERCB,CO,2008,204
GERCB,CO,2009,242
GERCB,CO,2010,259
GERCB,CO,2011,243
GERCB,CO,2012,271
GERCB,CO,2013,271
GERCB,CO,2014,271
GERCB,CO,2015,271
GERCB,CO,2016,271
GERCB,CO,2017,271
GERCB,CO,2018,271
GERCB,CO,2019,271
GERCB,CT,1960,0
GERCB,CT,1961,0
GERCB,CT,1962,0
GERCB,CT,1963,0
GERCB,CT,1964,0
GERCB,CT,1965,0
GERCB,CT,1966,0
GERCB,CT,1967,0
GERCB,CT,1968,0
GERCB,CT,1969,0
GERCB,CT,1970,0
GERCB,CT,1971,0
GERCB,CT,1972,0
GERCB,CT,1973,0
GERCB,CT,1974,0
GERCB,CT,1975,0
GERCB,CT,1976,0
GERCB,CT,1977,0
GERCB,CT,1978,0
GERCB,CT,1979,0
GERCB,CT,1980,0
GERCB,CT,1981,0
GERCB,CT,1982,0
GERCB,CT,1983,0
GERCB,CT,1984,0
GERCB,CT,1985,0
GERCB,CT,1986,0
GERCB,CT,1987,0
GERCB,CT,1988,0
GERCB,CT,1989,0
GERCB,CT,1990,0
GERCB,CT,1991,0
GERCB,CT,1992,0
GERCB,CT,1993,0
GERCB,CT,1994,0
GERCB,CT,1995,0
GERCB,CT,1996,0
GERCB,CT,1997,0
GERCB,CT,1998,0
GERCB,CT,1999,5
GERCB,CT,2000,5
GERCB,CT,2001,5
GERCB,CT,2002,5
GERCB,CT,2003,7
GERCB,CT,2004,7
GERCB,CT,2005,8
GERCB,CT,2006,9
GERCB,CT,2007,11
GERCB,CT,2008,14
GERCB,CT,2009,17
GERCB,CT,2010,20
GERCB,CT,2011,19
GERCB,CT,2012,21
GERCB,CT,2013,21
GERCB,CT,2014,21
GERCB,CT,2015,21
GERCB,CT,2016,21
GERCB,CT,2017,21
GERCB,CT,2018,21
GERCB,CT,2019,21
GERCB,DC,1960,0
GERCB,DC,1961,0
GERCB,DC,1962,0
GERCB,DC,1963,0
GERCB,DC,1964,0
GERCB,DC,1965,0
GERCB,DC,1966,0
GERCB,DC,1967,0
GERCB,DC,1968,0
GERCB,DC,1969,0
GERCB,DC,1970,0
GERCB,DC,1971,0
GERCB,DC,1972,0
GERCB,DC,1973,0
GERCB,DC,1974,0
GERCB,DC,1975,0
GERCB,DC,1976,0
GERCB,DC,1977,0
GERCB,DC,1978,0
GERCB,DC,1979,0
GERCB,DC,1980,0
GERCB,DC,1981,0
GERCB,DC,1982,0
GERCB,DC,1983,0
GERCB,DC,1984,0
GERCB,DC,1985,0
GERCB,DC,1986,0
GERCB,DC,1987,0
GERCB,DC,1988,0
GERCB,DC,1989,0
GERCB,DC,1990,0
GERCB,DC,1991,0
GERCB,DC,1992,0
GERCB,DC,1993,0
GERCB,DC,1994,0
GERCB,DC,1995,0
GERCB,DC,1996,0
GERCB,DC,1997,0
GERCB,DC,1998,0
GERCB,DC,1999,0
GERCB,DC,2000,0
GERCB,DC,2001,0
GERCB,DC,2002,0
GERCB,DC,2003,0
GERCB,DC,2004,0
GERCB,DC,2005,0
GERCB,DC,2006,0
GERCB,DC,2007,0
GERCB,DC,2008,0
GERCB,DC,2009,0
GERCB,DC,2010,6
GERCB,DC,2011,59
GERCB,DC,2012,22
GERCB,DC,2013,22
GERCB,DC,2014,22
GERCB,DC,2015,22
GERCB,DC,2016,22
GERCB,DC,2017,22
GERCB,DC,2018,22
GERCB,DC,2019,22
GERCB,DE,1960,0
GERCB,DE,1961,0
GERCB,DE,1962,0
GERCB,DE,1963,0
GERCB,DE,1964,0
GERCB,DE,1965,0
GERCB,DE,1966,0
GERCB,DE,1967,0
GERCB,DE,1968,0
GERCB,DE,1969,0
GERCB,DE,1970,0
GERCB,DE,1971,0
GERCB,DE,1972,0
GERCB,DE,1973,0
GERCB,DE,1974,0
GERCB,DE,1975,0
GERCB,DE,1976,0
GERCB,DE,1977,0
GERCB,DE,1978,0
GERCB,DE,1979,0
GERCB,DE,1980,0
GERCB,DE,1981,0
GERCB,DE,1982,0
GERCB,DE,1983,0
GERCB,DE,1984,0
GERCB,DE,1985,0
GERCB,DE,1986,0
GERCB,DE,1987,0
GERCB,DE,1988,0
GERCB,DE,1989,50
GERCB,DE,1990,55
GERCB,DE,1991,60
GERCB,DE,1992,64
GERCB,DE,1993,68
GERCB,DE,1994,63
GERCB,DE,1995,67
GERCB,DE,1996,71
GERCB,DE,1997,76
GERCB,DE,1998,79
GERCB,DE,1999,89
GERCB,DE,2000,89
GERCB,DE,2001,100
GERCB,DE,2002,109
GERCB,DE,2003,142
GERCB,DE,2004,154
GERCB,DE,2005,176
GERCB,DE,2006,204
GERCB,DE,2007,247
GERCB,DE,2008,294
GERCB,DE,2009,367
GERCB,DE,2010,414
GERCB,DE,2011,401
GERCB,DE,2012,430
GERCB,DE,2013,430
GERCB,DE,2014,430
GERCB,DE,2015,430
GERCB,DE,2016,430
GERCB,DE,2017,430
GERCB,DE,2018,430
GERCB,DE,2019,430
GERCB,FL,1960,0
GERCB,FL,1961,0
GERCB,FL,1962,0
GERCB,FL,1963,0
GERCB,FL,1964,0
GERCB,FL,1965,0
GERCB,FL,1966,0
GERCB,FL,1967,0
GERCB,FL,1968,0
GERCB,FL,1969,0
GERCB,FL,1970,0
GERCB,FL,1971,0
GERCB,FL,1972,0
GERCB,FL,1973,0
GERCB,FL,1974,0
GERCB,FL,1975,0
GERCB,FL,1976,0
GERCB,FL,1977,0
GERCB,FL,1978,0
GERCB,FL,1979,0
GERCB,FL,1980,0
GERCB,FL,1981,0
GERCB,FL,1982,0
GERCB,FL,1983,0
GERCB,FL,1984,0
GERCB,FL,1985,0
GERCB,FL,1986,0
GERCB,FL,1987,0
GERCB,FL,1988,0
GERCB,FL,1989,1020
GERCB,FL,1990,1130
GERCB,FL,1991,1225
GERCB,FL,1992,1321
GERCB,FL,1993,1404
GERCB,FL,1994,1295
GERCB,FL,1995,1383
GERCB,FL,1996,1464
GERCB,FL,1997,1565
GERCB,FL,1998,1621
GERCB,FL,1999,1648
GERCB,FL,2000,1648
GERCB,FL,2001,1854
GERCB,FL,2002,2020
GERCB,FL,2003,2627
GERCB,FL,2004,2853
GERCB,FL,2005,3265
GERCB,FL,2006,3787
GERCB,FL,2007,4584
GERCB,FL,2008,5464
GERCB,FL,2009,6812
GERCB,FL,2010,7676
GERCB,FL,2011,7444
GERCB,FL,2012,7976
GERCB,FL,2013,7976
GERCB,FL,2014,7976
GERCB,FL,2015,7976
GERCB,FL,2016,7976
GERCB,FL,2017,7976
GERCB,FL,2018,7976
GERCB,FL,2019,7976
GERCB,GA,1960,0
GERCB,GA,1961,0
GERCB,GA,1962,0
GERCB,GA,1963,0
GERCB,GA,1964,0
GERCB,GA,1965,0
GERCB,GA,1966,0
GERCB,GA,1967,0
GERCB,GA,1968,0
GERCB,GA,1969,0
GERCB,GA,1970,0
GERCB,GA,1971,0
GERCB,GA,1972,0
GERCB,GA,1973,0
GERCB,GA,1974,0
GERCB,GA,1975,0
GERCB,GA,1976,0
GERCB,GA,1977,0
GERCB,GA,1978,0
GERCB,GA,1979,0
GERCB,GA,1980,0
GERCB,GA,1981,0
GERCB,GA,1982,0
GERCB,GA,1983,0
GERCB,GA,1984,0
GERCB,GA,1985,0
GERCB,GA,1986,0
GERCB,GA,1987,0
GERCB,GA,1988,0
GERCB,GA,1989,35
GERCB,GA,1990,38
GERCB,GA,1991,42
GERCB,GA,1992,45
GERCB,GA,1993,47
GERCB,GA,1994,44
GERCB,GA,1995,47
GERCB,GA,1996,49
GERCB,GA,1997,52
GERCB,GA,1998,54
GERCB,GA,1999,63
GERCB,GA,2000,63
GERCB,GA,2001,73
GERCB,GA,2002,79
GERCB,GA,2003,102
GERCB,GA,2004,111
GERCB,GA,2005,126
GERCB,GA,2006,146
GERCB,GA,2007,176
GERCB,GA,2008,209
GERCB,GA,2009,260
GERCB,GA,2010,293
GERCB,GA,2011,284
GERCB,GA,2012,304
GERCB,GA,2013,304
GERCB,GA,2014,304
GERCB,GA,2015,304
GERCB,GA,2016,304
GERCB,GA,2017,304
GERCB,GA,2018,304
GERCB,GA,2019,304
GERCB,HI,1960,0
GERCB,HI,1961,0
GERCB,HI,1962,0
GERCB,HI,1963,0
GERCB,HI,1964,0
GERCB,HI,1965,0
GERCB,HI,1966,0
GERCB,HI,1967,0
GERCB,HI,1968,0
GERCB,HI,1969,0
GERCB,HI,1970,0
GERCB,HI,1971,0
GERCB,HI,1972,0
GERCB,HI,1973,0
GERCB,HI,1974,0
GERCB,HI,1975,0
GERCB,HI,1976,0
GERCB,HI,1977,0
GERCB,HI,1978,0
GERCB,HI,1979,0
GERCB,HI,1980,0
GERCB,HI,1981,0
GERCB,HI,1982,0
GERCB,HI,1983,0
GERCB,HI,1984,0
GERCB,HI,1985,0
GERCB,HI,1986,0
GERCB,HI,1987,0
GERCB,HI,1988,0
GERCB,HI,1989,0
GERCB,HI,1990,0
GERCB,HI,1991,0
GERCB,HI,1992,0
GERCB,HI,1993,0
GERCB,HI,1994,0
GERCB,HI,1995,0
GERCB,HI,1996,0
GERCB,HI,1997,0
GERCB,HI,1998,0
GERCB,HI,1999,0
GERCB,HI,2000,0
GERCB,HI,2001,0
GERCB,HI,2002,0
GERCB,HI,2003,0
GERCB,HI,2004,0
GERCB,HI,2005,0
GERCB,HI,2006,0
GERCB,HI,2007,0
GERCB,HI,2008,0
GERCB,HI,2009,0
GERCB,HI,2010,0
GERCB,HI,2011,0
GERCB,HI,2012,0
GERCB,HI,2013,0
GERCB,HI,2014,0
GERCB,HI,2015,0
GERCB,HI,2016,0
GERCB,HI,2017,0
GERCB,HI,2018,0
GERCB,HI,2019,0
GERCB,IA,1960,0
GERCB,IA,1961,0
GERCB,IA,1962,0
GERCB,IA,1963,0
GERCB,IA,1964,0
GERCB,IA,1965,0
GERCB,IA,1966,0
GERCB,IA,1967,0
GERCB,IA,1968,0
GERCB,IA,1969,0
GERCB,IA,1970,0
GERCB,IA,1971,0
GERCB,IA,1972,0
GERCB,IA,1973,0
GERCB,IA,1974,0
GERCB,IA,1975,0
GERCB,IA,1976,0
GERCB,IA,1977,0
GERCB,IA,1978,0
GERCB,IA,1979,0
GERCB,IA,1980,0
GERCB,IA,1981,0
GERCB,IA,1982,0
GERCB,IA,1983,0
GERCB,IA,1984,0
GERCB,IA,1985,0
GERCB,IA,1986,0
GERCB,IA,1987,0
GERCB,IA,1988,0
GERCB,IA,1989,56
GERCB,IA,1990,63
GERCB,IA,1991,68
GERCB,IA,1992,73
GERCB,IA,1993,78
GERCB,IA,1994,72
GERCB,IA,1995,77
GERCB,IA,1996,81
GERCB,IA,1997,87
GERCB,IA,1998,90
GERCB,IA,1999,102
GERCB,IA,2000,102
GERCB,IA,2001,108
GERCB,IA,2002,118
GERCB,IA,2003,153
GERCB,IA,2004,167
GERCB,IA,2005,191
GERCB,IA,2006,221
GERCB,IA,2007,268
GERCB,IA,2008,319
GERCB,IA,2009,398
GERCB,IA,2010,448
GERCB,IA,2011,651
GERCB,IA,2012,538
GERCB,IA,2013,538
GERCB,IA,2014,538
GERCB,IA,2015,538
GERCB,IA,2016,538
GERCB,IA,2017,538
GERCB,IA,2018,538
GERCB,IA,2019,538
GERCB,ID,1960,0
GERCB,ID,1961,0
GERCB,ID,1962,0
GERCB,ID,1963,0
GERCB,ID,1964,0
GERCB,ID,1965,0
GERCB,ID,1966,0
GERCB,ID,1967,0
GERCB,ID,1968,0
GERCB,ID,1969,0
GERCB,ID,1970,0
GERCB,ID,1971,0
GERCB,ID,1972,0
GERCB,ID,1973,0
GERCB,ID,1974,0
GERCB,ID,1975,0
GERCB,ID,1976,0
GERCB,ID,1977,0
GERCB,ID,1978,0
GERCB,ID,1979,0
GERCB,ID,1980,0
GERCB,ID,1981,0
GERCB,ID,1982,0
GERCB,ID,1983,0
GERCB,ID,1984,0
GERCB,ID,1985,0
GERCB,ID,1986,0
GERCB,ID,1987,0
GERCB,ID,1988,0
GERCB,ID,1989,104
GERCB,ID,1990,104
GERCB,ID,1991,104
GERCB,ID,1992,104
GERCB,ID,1993,104
GERCB,ID,1994,104
GERCB,ID,1995,104
GERCB,ID,1996,104
GERCB,ID,1997,104
GERCB,ID,1998,104
GERCB,ID,1999,37
GERCB,ID,2000,50
GERCB,ID,2001,59
GERCB,ID,2002,59
GERCB,ID,2003,60
GERCB,ID,2004,58
GERCB,ID,2005,58
GERCB,ID,2006,59
GERCB,ID,2007,62
GERCB,ID,2008,98
GERCB,ID,2009,111
GERCB,ID,2010,117
GERCB,ID,2011,134
GERCB,ID,2012,131
GERCB,ID,2013,131
GERCB,ID,2014,131
GERCB,ID,2015,131
GERCB,ID,2016,131
GERCB,ID,2017,131
GERCB,ID,2018,131
GERCB,ID,2019,131
GERCB,IL,1960,0
GERCB,IL,1961,0
GERCB,IL,1962,0
GERCB,IL,1963,0
GERCB,IL,1964,0
GERCB,IL,1965,0
GERCB,IL,1966,0
GERCB,IL,1967,0
GERCB,IL,1968,0
GERCB,IL,1969,0
GERCB,IL,1970,0
GERCB,IL,1971,0
GERCB,IL,1972,0
GERCB,IL,1973,0
GERCB,IL,1974,0
GERCB,IL,1975,0
GERCB,IL,1976,0
GERCB,IL,1977,0
GERCB,IL,1978,0
GERCB,IL,1979,0
GERCB,IL,1980,0
GERCB,IL,1981,0
GERCB,IL,1982,0
GERCB,IL,1983,0
GERCB,IL,1984,0
GERCB,IL,1985,0
GERCB,IL,1986,0
GERCB,IL,1987,0
GERCB,IL,1988,0
GERCB,IL,1989,244
GERCB,IL,1990,270
GERCB,IL,1991,293
GERCB,IL,1992,316
GERCB,IL,1993,336
GERCB,IL,1994,310
GERCB,IL,1995,331
GERCB,IL,1996,350
GERCB,IL,1997,374
GERCB,IL,1998,388
GERCB,IL,1999,439
GERCB,IL,2000,439
GERCB,IL,2001,474
GERCB,IL,2002,517
GERCB,IL,2003,672
GERCB,IL,2004,730
GERCB,IL,2005,836
GERCB,IL,2006,969
GERCB,IL,2007,1173
GERCB,IL,2008,1399
GERCB,IL,2009,1744
GERCB,IL,2010,1965
GERCB,IL,2011,1905
GERCB,IL,2012,2042
GERCB,IL,2013,2042
GERCB,IL,2014,2042
GERCB,IL,2015,2042
GERCB,IL,2016,2042
GERCB,IL,2017,2042
GERCB,IL,2018,2042
GERCB,IL,2019,2042
GERCB,IN,1960,0
GERCB,IN,1961,0
GERCB,IN,1962,0
GERCB,IN,1963,0
GERCB,IN,1964,0
GERCB,IN,1965,0
GERCB,IN,1966,0
GERCB,IN,1967,0
GERCB,IN,1968,0
GERCB,IN,1969,0
GERCB,IN,1970,0
GERCB,IN,1971,0
GERCB,IN,1972,0
GERCB,IN,1973,0
GERCB,IN,1974,0
GERCB,IN,1975,0
GERCB,IN,1976,0
GERCB,IN,1977,0
GERCB,IN,1978,0
GERCB,IN,1979,0
GERCB,IN,1980,0
GERCB,IN,1981,0
GERCB,IN,1982,0
GERCB,IN,1983,0
GERCB,IN,1984,0
GERCB,IN,1985,0
GERCB,IN,1986,0
GERCB,IN,1987,0
GERCB,IN,1988,0
GERCB,IN,1989,453
GERCB,IN,1990,502
GERCB,IN,1991,544
GERCB,IN,1992,587
GERCB,IN,1993,624
GERCB,IN,1994,576
GERCB,IN,1995,615
GERCB,IN,1996,651
GERCB,IN,1997,696
GERCB,IN,1998,721
GERCB,IN,1999,816
GERCB,IN,2000,816
GERCB,IN,2001,890
GERCB,IN,2002,970
GERCB,IN,2003,1261
GERCB,IN,2004,1370
GERCB,IN,2005,1568
GERCB,IN,2006,1819
GERCB,IN,2007,2201
GERCB,IN,2008,2625
GERCB,IN,2009,3272
GERCB,IN,2010,3687
GERCB,IN,2011,3575
GERCB,IN,2012,3831
GERCB,IN,2013,3831
GERCB,IN,2014,3831
GERCB,IN,2015,3831
GERCB,IN,2016,3831
GERCB,IN,2017,3831
GERCB,IN,2018,3831
GERCB,IN,2019,3831
GERCB,KS,1960,0
GERCB,KS,1961,0
GERCB,KS,1962,0
GERCB,KS,1963,0
GERCB,KS,1964,0
GERCB,KS,1965,0
GERCB,KS,1966,0
GERCB,KS,1967,0
GERCB,KS,1968,0
GERCB,KS,1969,0
GERCB,KS,1970,0
GERCB,KS,1971,0
GERCB,KS,1972,0
GERCB,KS,1973,0
GERCB,KS,1974,0
GERCB,KS,1975,0
GERCB,KS,1976,0
GERCB,KS,1977,0
GERCB,KS,1978,0
GERCB,KS,1979,0
GERCB,KS,1980,0
GERCB,KS,1981,0
GERCB,KS,1982,0
GERCB,KS,1983,0
GERCB,KS,1984,0
GERCB,KS,1985,0
GERCB,KS,1986,0
GERCB,KS,1987,0
GERCB,KS,1988,0
GERCB,KS,1989,18
GERCB,KS,1990,20
GERCB,KS,1991,22
GERCB,KS,1992,24
GERCB,KS,1993,25
GERCB,KS,1994,23
GERCB,KS,1995,25
GERCB,KS,1996,26
GERCB,KS,1997,28
GERCB,KS,1998,29
GERCB,KS,1999,33
GERCB,KS,2000,33
GERCB,KS,2001,37
GERCB,KS,2002,40
GERCB,KS,2003,52
GERCB,KS,2004,56
GERCB,KS,2005,65
GERCB,KS,2006,75
GERCB,KS,2007,91
GERCB,KS,2008,108
GERCB,KS,2009,135
GERCB,KS,2010,152
GERCB,KS,2011,579
GERCB,KS,2012,302
GERCB,KS,2013,302
GERCB,KS,2014,302
GERCB,KS,2015,302
GERCB,KS,2016,302
GERCB,KS,2017,302
GERCB,KS,2018,302
GERCB,KS,2019,302
GERCB,KY,1960,0
GERCB,KY,1961,0
GERCB,KY,1962,0
GERCB,KY,1963,0
GERCB,KY,1964,0
GERCB,KY,1965,0
GERCB,KY,1966,0
GERCB,KY,1967,0
GERCB,KY,1968,0
GERCB,KY,1969,0
GERCB,KY,1970,0
GERCB,KY,1971,0
GERCB,KY,1972,0
GERCB,KY,1973,0
GERCB,KY,1974,0
GERCB,KY,1975,0
GERCB,KY,1976,0
GERCB,KY,1977,0
GERCB,KY,1978,0
GERCB,KY,1979,0
GERCB,KY,1980,0
GERCB,KY,1981,0
GERCB,KY,1982,0
GERCB,KY,1983,0
GERCB,KY,1984,0
GERCB,KY,1985,0
GERCB,KY,1986,0
GERCB,KY,1987,0
GERCB,KY,1988,0
GERCB,KY,1989,214
GERCB,KY,1990,237
GERCB,KY,1991,256
GERCB,KY,1992,276
GERCB,KY,1993,294
GERCB,KY,1994,271
GERCB,KY,1995,290
GERCB,KY,1996,307
GERCB,KY,1997,328
GERCB,KY,1998,339
GERCB,KY,1999,384
GERCB,KY,2000,384
GERCB,KY,2001,432
GERCB,KY,2002,471
GERCB,KY,2003,612
GERCB,KY,2004,665
GERCB,KY,2005,761
GERCB,KY,2006,883
GERCB,KY,2007,1069
GERCB,KY,2008,1275
GERCB,KY,2009,1590
GERCB,KY,2010,1790
GERCB,KY,2011,1736
GERCB,KY,2012,1860
GERCB,KY,2013,1860
GERCB,KY,2014,1860
GERCB,KY,2015,1860
GERCB,KY,2016,1860
GERCB,KY,2017,1860
GERCB,KY,2018,1860
GERCB,KY,2019,1860
GERCB,LA,1960,0
GERCB,LA,1961,0
GERCB,LA,1962,0
GERCB,LA,1963,0
GERCB,LA,1964,0
GERCB,LA,1965,0
GERCB,LA,1966,0
GERCB,LA,1967,0
GERCB,LA,1968,0
GERCB,LA,1969,0
GERCB,LA,1970,0
GERCB,LA,1971,0
GERCB,LA,1972,0
GERCB,LA,1973,0
GERCB,LA,1974,0
GERCB,LA,1975,0
GERCB,LA,1976,0
GERCB,LA,1977,0
GERCB,LA,1978,0
GERCB,LA,1979,0
GERCB,LA,1980,0
GERCB,LA,1981,0
GERCB,LA,1982,0
GERCB,LA,1983,0
GERCB,LA,1984,0
GERCB,LA,1985,0
GERCB,LA,1986,0
GERCB,LA,1987,0
GERCB,LA,1988,0
GERCB,LA,1989,109
GERCB,LA,1990,121
GERCB,LA,1991,131
GERCB,LA,1992,141
GERCB,LA,1993,150
GERCB,LA,1994,138
GERCB,LA,1995,148
GERCB,LA,1996,156
GERCB,LA,1997,167
GERCB,LA,1998,173
GERCB,LA,1999,196
GERCB,LA,2000,196
GERCB,LA,2001,220
GERCB,LA,2002,240
GERCB,LA,2003,312
GERCB,LA,2004,339
GERCB,LA,2005,388
GERCB,LA,2006,450
GERCB,LA,2007,545
GERCB,LA,2008,650
GERCB,LA,2009,810
